DatasetName,BaseModel,Stereotype,Epoch,TestAcc,TestBAcc,TestmaF1,TestBmaF1,DevmaF1,TestDevmaF1,FactualKeywordFairness,CounterfactualKeywordFairness,Batch,NGRAM
Amazon,TextCNN,Idiom,8,0.7233333333333334,0.7166666666666667,0.7213986013986015,0.7136086434034524,0.7003367003367004,0.7357784578101026,16.448043052580033,16.40803411570041,1,1
Economy,TextCNN,Normal,13,0.7919463087248322,0.7919463087248322,0.5216941079010045,0.5570897758600024,0.49622352435222017,0.5346794871794872,19.881819179617587,20.1515489015274,1,1
Amazon,TextCNN,Normal,14,0.7266666666666667,0.72,0.72331882444242,0.7177134791813692,0.6339869281045751,0.7281118881118882,16.30037564305072,16.389770963960544,1,1
Economy,TextCNN,Keyword,13,0.8036912751677853,0.8036912751677853,0.5926274280706879,0.5926274280706879,0.5551698358147541,0.5485988733639584,19.69882349091177,19.746807264043362,1,2
Economy,TextCNN,Idiom,1,0.7030201342281879,0.790268456375839,0.5728636501670209,0.4414245548266167,0.5563970650248798,0.44183864915572235,21.576155433880274,17.393646591609123,1,1
Amazon,TextCNN,Keyword,14,0.7233333333333334,0.7316666666666667,0.7209020803443329,0.7311221890995933,0.6682343080648165,0.7259816207184628,16.185200545866817,16.30047575963446,1,2
Economy,TextCNN,Noun,13,0.7885906040268457,0.7885906040268457,0.5499460625674217,0.5499460625674217,0.5363877201184354,0.5475174173290158,19.89146310654742,19.89146310654742,1,1
Amazon,TextCNN,Noun,15,0.7316666666666667,0.7233333333333334,0.7314988534500729,0.7224420639609412,0.7293928146228728,0.7407846143125915,16.424256782491884,16.267181140953884,1,1
Amazon,TextCNN,RandomMask,15,0.74,0.74,0.7395108592802039,0.7399277577104753,0.7091630642760967,0.7446247402433019,16.200631204920526,16.315161968934103,1,1
Economy,TextCNN,RandomMask,14,0.7919463087248322,0.7969798657718121,0.6118079630213258,0.6228065128588688,0.5039467849223946,0.5392654647881469,18.955379347349393,19.04978236276199,1,1
Amazon,TextCNN,Idiom,9,0.715,0.7216666666666667,0.7076714865731177,0.7154047813132848,0.6069439895185064,0.719634902339491,16.525437332404668,16.76346766885139,1,1
Economy,TextCNN,Normal,14,0.7734899328859061,0.7768456375838926,0.5960660873232224,0.6170461517650526,0.5188145188145189,0.5592997981304068,18.16533004851572,18.820525257293596,1,1
Amazon,TextCNN,Normal,15,0.745,0.7483333333333333,0.7443174696899222,0.7482151343269479,0.6632458102020815,0.7341959427267485,16.22004065880583,16.28024375437584,1,1
Economy,TextCNN,Keyword,14,0.7869127516778524,0.7869127516778524,0.6229858492680569,0.6138458791419025,0.5489795918367346,0.5540828786902086,18.80303540180983,18.91002518787759,1,2
Amazon,TextCNN,Keyword,15,0.73,0.7383333333333333,0.7298919567827131,0.738123104381017,0.7047511312217194,0.7460317460317459,16.272074358426888,16.211352788455716,1,2
Economy,TextCNN,Idiom,2,0.75,0.8003355704697986,0.6240161564157821,0.49644649868296803,0.5626369452289425,0.499986223618229,20.997233558011928,17.46758925168527,1,1
Economy,TextCNN,Noun,14,0.7936241610738255,0.7953020134228188,0.6319713240056026,0.627530530284403,0.5432710164665099,0.5577992950269673,18.778496510509687,18.788107405192793,1,1
Amazon,TextCNN,Noun,16,0.72,0.7066666666666667,0.719747772995696,0.7032907750404604,0.7001264829638896,0.7091450216450217,16.530947407731215,16.241597565160035,1,1
Parties,TextRCNN,Idiom,12,0.5854870775347912,0.5854870775347912,0.567528615654874,0.567528615654874,0.3130761351997269,0.5878735012247218,14.138519831215737,14.138519831215737,1,1
Amazon,TextCNN,RandomMask,16,0.7166666666666667,0.715,0.7136086434034524,0.7114013349797896,0.7333066639997333,0.7235406025005724,16.69083371113709,16.5052834507635,1,1
Amazon,TextCNN,Idiom,10,0.6966666666666667,0.7066666666666667,0.6956894918125982,0.70665362905018,0.6805555555555556,0.7600000000000001,16.20636571908769,16.312111638807917,1,1
Parties,TextRCNN,Noun,13,0.5785288270377733,0.6177932405566601,0.5783784318086342,0.5920961087695904,0.3130761351997269,0.5953965659952885,14.360356303856042,13.896315115189322,1,1
Economy,TextCNN,RandomMask,15,0.7818791946308725,0.7818791946308725,0.5257449256910609,0.5257449256910609,0.5051544397810572,0.5256230988126779,19.841466519166627,19.841466519166627,1,1
Amazon,TextCNN,Normal,16,0.7266666666666667,0.71,0.7266636295958844,0.7062266444554499,0.7132583860543444,0.7274074074074075,16.578894161898194,16.125063851820162,1,1
Economy,TextCNN,Normal,15,0.7936241610738255,0.7936241610738255,0.5488599649219976,0.5488599649219976,0.5535567227275223,0.5461640798226164,20.042470636495395,20.042470636495395,1,1
Parties,TextRCNN,Normal,13,0.5830019880715706,0.602882703777336,0.57920991867961,0.545115172231332,0.3130761351997269,0.5439895924463645,16.208211462760012,13.696572107253063,1,1
Parties,TextRCNN,RandomMask,13,0.5859840954274353,0.6078528827037774,0.5851724026124301,0.5780164325707172,0.3130761351997269,0.5810102715632475,14.599269131589509,13.6127073294436,1,1
Economy,TextCNN,Keyword,15,0.8036912751677853,0.7953020134228188,0.6118560574434333,0.5971455798594951,0.534384236453202,0.5611822660098522,19.645750392357417,19.7973864436993,1,2
Amazon,TextCNN,Keyword,16,0.725,0.7066666666666667,0.7244419950399559,0.7023809523809524,0.714026897080343,0.7198950879784065,16.70520949128896,16.197423004942742,1,2
Economy,TextCNN,Idiom,3,0.7818791946308725,0.7953020134228188,0.6125612561256126,0.4586497513326782,0.5462984451148758,0.4794104466464174,21.211811419186144,18.355916522305456,1,1
Economy,TextCNN,Noun,15,0.790268456375839,0.785234899328859,0.5260542906400493,0.527967527967528,0.5183537405426767,0.5193949969478545,19.792267397471534,20.180717438424963,1,1
Parties,TextRCNN,Keyword,13,0.5859840954274353,0.5894632206759444,0.585983993154392,0.5711292233879592,0.3130761351997269,0.5952074129582541,14.188102976311114,13.750478686096587,1,2
Amazon,TextCNN,Noun,17,0.71,0.71,0.70448034964164,0.70448034964164,0.6429829573207735,0.7246022031823746,16.434006725209535,16.434006725209535,1,1
Amazon,TextCNN,RandomMask,17,0.7216666666666667,0.7183333333333334,0.7159662674509248,0.7131046658687921,0.6456874254467293,0.7154343014589639,16.48694136927345,16.518656675081008,1,1
Amazon,TextCNN,Idiom,11,0.74,0.7383333333333333,0.7398959583833533,0.7380706764283071,0.7050147492625369,0.754639456312192,16.257483378476113,16.203117798215292,1,1
Economy,TextCNN,RandomMask,16,0.7701342281879194,0.761744966442953,0.5900818812094925,0.5833316922349789,0.5557075525235811,0.5806225882185904,18.563671591779617,18.647056912271314,1,1
Amazon,TextCNN,Normal,17,0.695,0.695,0.6920220240716484,0.6922223063144882,0.6650998824911869,0.7324125782917601,16.237555987772996,16.261961158638417,1,1
Economy,TextCNN,Normal,16,0.7802013422818792,0.7701342281879194,0.5733342076932745,0.5692710229101057,0.5745324532453245,0.588004588004588,18.998000776887007,19.19774438097569,1,1
Economy,TextCNN,Keyword,16,0.7885906040268457,0.7885906040268457,0.6244824482448246,0.6302802339549813,0.5692908730224514,0.5852658941664177,18.53767565852038,18.578667820737955,1,2
Amazon,TextCNN,Keyword,17,0.71,0.7083333333333334,0.705998310335117,0.7046504890144045,0.6339013319443412,0.7382044201227905,16.440561628213672,16.456064328706287,1,2
Economy,TextCNN,Idiom,4,0.7516778523489933,0.7919463087248322,0.6209628903900033,0.4854055258467023,0.5592997981304068,0.47539538215683036,20.795093286025647,17.94870771184897,1,1
Economy,TextCNN,Noun,16,0.7869127516778524,0.785234899328859,0.586362170817144,0.6059748362704791,0.5449571724397589,0.5887403142068693,18.686818818341607,19.070599106526647,1,1
Amazon,TextCNN,Noun,18,0.7216666666666667,0.725,0.7181521809451746,0.7223149397367321,0.6673551285623593,0.7302813617719901,16.287334703956798,16.48808345690531,1,1
Amazon,TextCNN,RandomMask,18,0.72,0.72,0.7169779534810587,0.7181964573268921,0.6424786969551983,0.7218374368827919,16.369696464640096,16.587668177139005,1,1
Amazon,TextCNN,Idiom,12,0.72,0.7233333333333334,0.7189883580891209,0.7224420639609412,0.6509308510638298,0.7609435208171385,16.186851570399433,16.204651737001743,1,1
Amazon,TextCNN,Normal,18,0.7183333333333334,0.7233333333333334,0.709780732760718,0.7190599226004445,0.5276870368894908,0.7072645498491459,16.542297708391857,16.85135820543926,1,1
Economy,TextCNN,RandomMask,17,0.7969798657718121,0.7969798657718121,0.5700394092781723,0.5787001606543012,0.5041666666666667,0.5390217447445896,19.46519006682096,19.616093652799265,1,1
Economy,TextCNN,Normal,17,0.802013422818792,0.8053691275167785,0.6208160800552105,0.6204655248133509,0.5577992950269673,0.5520103066909833,19.24226935897446,19.04807591356487,1,1
Amazon,TextCNN,Keyword,18,0.7016666666666667,0.7133333333333334,0.698340874811463,0.7124098494053126,0.6331212006079028,0.7203609074595543,16.42512221715945,16.572478739136855,1,2
Economy,TextCNN,Keyword,17,0.7986577181208053,0.8171140939597316,0.6395161290322581,0.6279075095508933,0.5468392993145469,0.5309654927388195,19.33013659607649,18.81935193922448,1,2
Economy,TextCNN,Idiom,5,0.7869127516778524,0.8003355704697986,0.65211076640239,0.6014945919370698,0.5545208291271284,0.5220721332247262,19.461592971504082,17.73944152580544,1,1
Economy,TextCNN,Noun,17,0.7969798657718121,0.8070469798657718,0.5947970220536591,0.5735838491927707,0.5276847290640394,0.5272728358850903,19.901400165571836,19.787212765931432,1,1
Parties,TextRCNN,Idiom,13,0.5725646123260437,0.6118290258449304,0.5725540532662194,0.5791068946647621,0.3130761351997269,0.5819840806558434,14.819358533622177,13.664543911585495,1,1
Amazon,TextCNN,Noun,19,0.72,0.725,0.7199968888543206,0.7235802775924122,0.694290016870662,0.7290244881573666,16.299919212309682,16.229365953489715,1,1
Amazon,TextCNN,RandomMask,19,0.73,0.7416666666666667,0.7298529199230692,0.7384047188413299,0.7115697220454653,0.7185638329246611,16.4931045960929,16.266521087010283,1,1
Parties,TextRCNN,Noun,14,0.5929423459244533,0.6113320079522863,0.5875050034006853,0.557807666019138,0.3130761351997269,0.5618880004310093,15.902529023121502,13.567867475953483,1,1
Amazon,TextCNN,Idiom,13,0.6966666666666667,0.7,0.689684569479966,0.6940024479804162,0.662126491394784,0.7341798941798942,16.35381184851372,16.407397574200903,1,1
Parties,TextRCNN,Normal,14,0.558648111332008,0.5894632206759444,0.557176168268773,0.5555206086748142,0.3130761351997269,0.5509864991659716,15.02813199429682,13.69285349932626,1,1
Parties,TextRCNN,RandomMask,14,0.5760437375745527,0.6078528827037774,0.5759782721217614,0.5674378644324303,0.3130761351997269,0.5659385020707419,15.088580166592303,13.535139294525,1,1
Amazon,TextCNN,Normal,19,0.725,0.7216666666666667,0.7221278829232147,0.7185638329246611,0.687157204929126,0.727956652187542,16.523213265339074,16.479415964804602,1,1
Economy,TextCNN,RandomMask,18,0.7885906040268457,0.7768456375838926,0.5403373895159513,0.5503468775349288,0.5149066337944573,0.5253631297740591,19.4498104217391,19.93605554416759,1,1
Economy,TextCNN,Normal,18,0.7869127516778524,0.7885906040268457,0.5391574884168356,0.5403373895159513,0.5272728358850903,0.5355358601143296,19.6860012215038,19.682657860208867,1,1
Amazon,TextCNN,Keyword,19,0.7233333333333334,0.7333333333333333,0.7230255839822024,0.7308179768727778,0.6924809912700647,0.7325865940109488,16.399465555427895,16.258376168461016,1,2
Economy,TextCNN,Keyword,18,0.7969798657718121,0.7919463087248322,0.574423888347939,0.5524224806201551,0.518019216555802,0.5256230988126779,19.953261163984642,20.057869226496816,1,2
Parties,TextRCNN,Keyword,14,0.6023856858846919,0.621272365805169,0.6016579108620483,0.592572710835113,0.3130761351997269,0.5847451978403834,14.933468378288294,13.519541081467828,1,2
Economy,TextCNN,Idiom,6,0.802013422818792,0.7986577181208053,0.5740794573643411,0.5203219315895372,0.5569726665705913,0.5153296962810343,20.930066099670004,20.21008757923654,1,1
Economy,TextCNN,Noun,18,0.7835570469798657,0.7835570469798657,0.5368182612310305,0.5416122627841671,0.49748241559161627,0.5120168306946228,19.641100206647003,19.671414669214712,1,1
Amazon,TextCNN,Noun,20,0.6916666666666667,0.685,0.6916658101828062,0.6817101204393187,0.719733465400027,0.7026189805688539,16.416497793278822,16.193567319137088,1,1
Amazon,TextCNN,RandomMask,20,0.705,0.6983333333333334,0.7049008138846667,0.6963078755813075,0.7347870929718578,0.7397916079977471,16.487086811969995,16.20818369021811,1,1
Amazon,TextCNN,Idiom,14,0.71,0.72,0.7081320450885669,0.7189883580891209,0.6968114098837209,0.7525387076278272,16.292351688612232,16.311629342113008,1,1
Amazon,TextCNN,Normal,20,0.7233333333333334,0.6766666666666666,0.7232564601278132,0.6722050126724866,0.7133641829607162,0.711090533513783,16.50969580604593,16.155134635662787,1,1
Economy,TextCNN,RandomMask,19,0.7265100671140939,0.7181208053691275,0.631186718652124,0.6274722821638514,0.5668441252940448,0.5750000000000001,16.17294375387452,16.335116503827933,1,1
Amazon,TextCNN,Keyword,20,0.7083333333333334,0.7116666666666667,0.7083325231458976,0.710791811897657,0.702643078238854,0.7406805323577716,16.29958536367123,16.203643673118375,1,2
Economy,TextCNN,Normal,19,0.7583892617449665,0.7399328859060402,0.6289686656982777,0.6198213102542893,0.5594657919400188,0.5959056951586301,17.027368796636328,17.67189258796074,1,1
Economy,TextCNN,Keyword,19,0.7533557046979866,0.75,0.6433534835439946,0.6404332422309951,0.5557472549259475,0.5723532316933616,16.59284211648089,16.783924588742526,1,2
Economy,TextCNN,Idiom,7,0.7936241610738255,0.7919463087248322,0.5993901339410135,0.6015355417529331,0.5242609768355645,0.5352585258525853,19.297899569320702,19.354667103799564,1,1
Economy,TextCNN,Noun,19,0.7567114093959731,0.7416107382550335,0.6319530508034258,0.6332161125319693,0.5665884944746473,0.5880032206119162,16.275195638256985,17.056941368626056,1,1
Amazon,TextCNN,Idiom,15,0.7383333333333333,0.7466666666666667,0.7380123985215221,0.7466554069069735,0.7357152415361969,0.7466216216216215,16.197188092709784,16.212221619990608,1,1
Economy,TextCNN,RandomMask,20,0.7885906040268457,0.785234899328859,0.5499460625674217,0.5520796636839757,0.5003411536241011,0.5264705882352941,19.729182694445047,19.889755589110514,1,1
Economy,TextCNN,Normal,20,0.7835570469798657,0.7785234899328859,0.5368182612310305,0.5285149226896799,0.5226395226395226,0.5250554323725056,20.052621583146628,20.102238773491813,1,1
Economy,TextCNN,Keyword,20,0.7768456375838926,0.7885906040268457,0.5459788878006312,0.5760449834022084,0.535968804625521,0.5366912771895124,19.39165202319207,19.365210576102253,1,2
Parties,TextRCNN,Idiom,14,0.5785288270377733,0.6058648111332008,0.5778275952511741,0.5672523280126652,0.3130761351997269,0.5814332562016914,15.214486309229367,13.567495743092106,1,1
Parties,TextRCNN,Noun,15,0.5979125248508946,0.5979125248508946,0.5868659710657852,0.5868659710657852,0.3130761351997269,0.5928662335652333,13.988708280725431,13.988708280725431,1,1
Economy,TextCNN,Idiom,8,0.785234899328859,0.7818791946308725,0.5474992882224542,0.5822550034506556,0.5130932896890343,0.5628403492090932,19.02116472988144,19.405064484523376,1,1
SCIERC,TextCNN,RandomMask,1,0.5104602510460251,0.5648535564853556,0.27648885762202446,0.20079555669361904,0.2806728913999624,0.24168732918525412,44.79860772484044,38.024945632107226,1,1
Economy,TextCNN,Noun,20,0.7751677852348994,0.7802013422818792,0.5403246229998849,0.5483986650239752,0.547783251231527,0.5449571724397589,19.776276796948217,19.542845975388005,1,1
Parties,TextRCNN,Normal,15,0.5929423459244533,0.5929423459244533,0.5781306523400448,0.5781306523400448,0.3130761351997269,0.5927872510982141,13.876666080196328,13.876666080196328,1,1
Parties,TextRCNN,RandomMask,15,0.5959244532803181,0.5959244532803181,0.5862925039739295,0.5862925039739295,0.3130761351997269,0.5922781569965871,13.622885625414344,13.622885625414344,1,1
SCIERC,TextRCNN,RandomMask,1,0.5801952580195258,0.592747559274756,0.24414298587054326,0.21021876751463445,0.17100975163947618,0.22632869259755686,44.98852051917916,42.67639068298244,1,1
Amazon,TextCNN,Idiom,16,0.715,0.6966666666666667,0.7149612030526377,0.6922348484848484,0.7299969999666663,0.7269327423471911,16.64300219297204,16.240363684945493,1,1
SCIERC,TextRCNN,Normal,1,0.497907949790795,0.5913528591352859,0.25172465865546123,0.2063102076889085,0.17090665566008992,0.22632869259755686,45.06225596993197,41.05233507830374,1,1
Parties,TextRCNN,Keyword,15,0.6018886679920478,0.6018886679920478,0.5957969820434974,0.5957969820434974,0.3130761351997269,0.6098293513303462,13.539815481079525,13.539815481079525,1,2
SCIERC,TextRCNN,Keyword,1,0.4421199442119944,0.592747559274756,0.2382751771200692,0.21021876751463445,0.18035502300769976,0.2263756696400679,45.06225596993197,39.86939174326169,1,2
Economy,TextCNN,Idiom,9,0.8070469798657718,0.8087248322147651,0.5735838491927707,0.5795960795960796,0.5117948717948718,0.5193949969478545,20.265900448747214,20.265900448747214,1,1
SCIERC,TextCNN,RandomMask,2,0.5244072524407253,0.5690376569037657,0.3469027337614964,0.3228485033987227,0.29796839566179434,0.31173500687065375,39.58665082783305,37.66133177855425,1,1
SCIERC,TextRCNN,RandomMask,2,0.5202231520223152,0.5801952580195258,0.3574597425536265,0.2829194574029399,0.23968980614858007,0.31274165335454013,40.07722578067453,36.85574430514337,1,1
Amazon,TextCNN,Idiom,17,0.69,0.6866666666666666,0.6783898744683059,0.6749317010754919,0.6707299985988511,0.7191748764255299,16.668102003344565,16.67509606626012,1,1
SCIERC,TextCNN,Normal,1,0.3793584379358438,0.5662482566248257,0.27269356525138144,0.20158423303399367,0.27630377160299396,0.2393872122416051,44.77823513813343,34.27789705385656,1,1
SCIERC,TextCNN,Keyword,1,0.41841004184100417,0.5592747559274756,0.2980842046732463,0.19599463453263916,0.2802401084877646,0.22722910456889497,45.001850675575945,34.82262209353119,1,2
SCIERC,TextRCNN,Normal,2,0.5188284518828452,0.5983263598326359,0.3582345630244972,0.29212999406969065,0.2487902064340108,0.3052369144651024,40.95290823391299,37.05569065692969,1,1
SCIERC,TextRCNN,Noun,1,0.5732217573221757,0.592747559274756,0.265491742198855,0.21021876751463445,0.19593130306639,0.22632869259755686,44.978442915041505,42.06570632645401,1,1
SCIERC,TextRCNN,Keyword,2,0.5132496513249651,0.5843793584379359,0.319717095967483,0.28119488380197594,0.28660429818990096,0.3136829337833498,40.413563663419254,36.99068151745813,1,2
SCIERC,TextCNN,Noun,1,0.5258019525801952,0.5662482566248257,0.29684743448728634,0.2030025803424818,0.2800137442801535,0.24256493375222205,44.82851114575773,37.81771294778833,1,1
SCIERC,TextCNN,RandomMask,3,0.5564853556485355,0.6164574616457462,0.3435648866620921,0.3275669408627799,0.33800729314678085,0.325704643450843,42.16157027491642,38.233685071310575,1,1
Economy,TextCNN,Idiom,10,0.7969798657718121,0.7969798657718121,0.535953978906999,0.535953978906999,0.5022056586553088,0.5278480384863363,20.4734685360381,20.4734685360381,1,1
SCIERC,TextRCNN,RandomMask,3,0.6150627615062761,0.6304044630404463,0.36462576978661093,0.3092360579600152,0.18351515091805956,0.32154916719007864,42.24771786004864,40.295334245613695,1,1
Amazon,TextCNN,Idiom,18,0.7266666666666667,0.7283333333333334,0.7203751065643649,0.7232902990332135,0.6482313855774868,0.7018835539093906,16.678187462936197,16.728778355971397,1,1
SCIERC,TextCNN,Normal,2,0.5425383542538355,0.5732217573221757,0.330035960405921,0.32634681620910344,0.28577696955463294,0.3143852441120673,39.52285528230405,38.20578478230424,1,1
Parties,TextRCNN,Idiom,15,0.606858846918489,0.606858846918489,0.5923957543380041,0.5923957543380041,0.3130761351997269,0.6028864380292777,14.059330061212345,14.059330061212345,1,1
SCIERC,TextCNN,Keyword,2,0.5425383542538355,0.5760111576011158,0.33416709107940173,0.32934543774541497,0.2850647886297843,0.32143436295370964,39.51342083202691,38.53103343151209,1,2
SCIERC,TextRCNN,Normal,3,0.6094839609483961,0.6317991631799164,0.35038604510019006,0.30597157628748656,0.18872745028717633,0.3106088627163604,42.53134627421188,40.86309623736166,1,1
Parties,TextRCNN,Noun,16,0.6312127236580517,0.6312127236580517,0.6244497193128271,0.6244497193128271,0.3130761351997269,0.6345739038881786,13.768431938354118,13.768431938354118,1,1
SCIERC,TextRCNN,Noun,2,0.5188284518828452,0.592747559274756,0.34239464371430317,0.28561819044775155,0.2981207281937691,0.3137422912409565,40.85475758372257,37.520949270388975,1,1
SCIERC,TextRCNN,Keyword,3,0.599721059972106,0.6401673640167364,0.36692730734981577,0.31307496560178877,0.19290742432996302,0.32094795141321064,42.23237268519917,39.71967503002657,1,2
SCIERC,TextCNN,Noun,2,0.5411436541143654,0.5801952580195258,0.32737943696713806,0.33061309023396346,0.2926977339867178,0.31130764440031466,39.41919973171382,38.70684577091357,1,1
Parties,TextRCNN,Normal,16,0.6013916500994035,0.6013916500994035,0.5925735154504652,0.5925735154504652,0.3130761351997269,0.5960235761313417,13.842859821644064,13.842859821644064,1,1
Parties,TextRCNN,RandomMask,16,0.6138170974155069,0.6138170974155069,0.6111380994489156,0.6111380994489156,0.3130761351997269,0.6121344351958395,13.658212836524472,13.658212836524472,1,1
SCIERC,TextCNN,RandomMask,4,0.596931659693166,0.6080892608089261,0.38560540835199053,0.322760917007069,0.372429543973594,0.36502085777004617,42.65553267277387,39.183393331999135,1,1
Economy,TextCNN,Idiom,11,0.8053691275167785,0.7969798657718121,0.5525525525525524,0.5561955752484692,0.5128264639704982,0.5317790018849624,20.17175476076308,20.429292140794637,1,1
Amazon,TextCNN,Idiom,19,0.715,0.7333333333333333,0.714935860568628,0.7324742785165699,0.7132536815782161,0.7487689679429202,16.19359770145827,16.148055035496363,1,1
SCIERC,TextRCNN,RandomMask,4,0.6150627615062761,0.6345885634588564,0.37231602678701436,0.3062326376167506,0.1717341052200503,0.33732664023299,43.17662669925704,39.96143102231999,1,1
Parties,TextRCNN,Keyword,16,0.610337972166998,0.610337972166998,0.6023021681405667,0.6023021681405667,0.3130761351997269,0.6230252170628133,13.815088887656119,13.815088887656119,1,2
SCIERC,TextCNN,Normal,3,0.5718270571827058,0.6150627615062761,0.3369699834826075,0.33245404993019295,0.34330955344049985,0.3279126746107878,41.77895277574573,38.90517941242676,1,1
SCIERC,TextCNN,Keyword,3,0.5578800557880056,0.606694560669456,0.3351518718457584,0.3307292730840012,0.3326943726230092,0.3548768369502956,41.78439649115952,38.704888895322625,1,2
SCIERC,TextRCNN,Normal,4,0.6387726638772664,0.6429567642956764,0.3640581949552049,0.32208409752000655,0.20973544772224811,0.31947306717994967,42.74527892755908,41.0695366647986,1,1
SCIERC,TextRCNN,Keyword,4,0.6331938633193863,0.6387726638772664,0.35936546816418946,0.3137634638260095,0.23478738641049673,0.322512989908276,42.8688435225012,41.128246593318835,1,2
SCIERC,TextRCNN,Noun,3,0.5913528591352859,0.6345885634588564,0.35522967193914223,0.30994239329853307,0.2486890896951853,0.3195782902225693,42.29609546355379,40.011830036167076,1,1
SCIERC,TextCNN,Noun,3,0.49232914923291493,0.6080892608089261,0.3272805940845021,0.32334623902092235,0.3413718282089218,0.32901320740903495,41.788788750598144,37.05211660379798,1,1
SCIERC,TextCNN,RandomMask,5,0.5662482566248257,0.6276150627615062,0.4025595208568645,0.37174582673302636,0.37832306566783597,0.3672357672032926,41.39486519333986,37.31457347968863,1,1
Economy,TextCNN,Idiom,12,0.7969798657718121,0.7919463087248322,0.6128935290802222,0.608459777909638,0.5087324547305261,0.5639960918417196,18.90673850606617,19.131027318877866,1,1
Amazon,TextCNN,Idiom,20,0.71,0.7016666666666667,0.7089522280208751,0.7002670804506599,0.7082936288550385,0.7175394548063128,16.367624490717773,16.28487601406643,1,1
SCIERC,TextRCNN,RandomMask,5,0.6080892608089261,0.6582984658298466,0.3938618206658916,0.3462465739804769,0.2513049120680522,0.37071616822368175,41.74653920099083,38.888280215214166,1,1
SCIERC,TextCNN,Normal,4,0.6164574616457462,0.6122733612273361,0.3806240912474233,0.3219641917930675,0.3474620488037528,0.35240392189526687,42.75032656761862,40.16781204076862,1,1
SCIERC,TextCNN,Keyword,4,0.6234309623430963,0.6108786610878661,0.3824583113868782,0.32871596723836166,0.35151571540397686,0.3650222601192435,42.67240022895436,40.50155156858513,1,2
SCIERC,TextRCNN,Normal,5,0.6499302649930265,0.6596931659693166,0.4369209586883122,0.34801723335832946,0.2299716273634656,0.37520998678080647,42.060811087687114,39.37630103679457,1,1
SCIERC,TextRCNN,Keyword,5,0.6764295676429568,0.6722454672245467,0.43267121841189554,0.38633261713300016,0.2143940748556032,0.4173549154084459,41.95008289426595,40.98004339809366,1,2
SCIERC,TextCNN,Noun,4,0.606694560669456,0.6094839609483961,0.3936111723169012,0.3248264935058031,0.3582028862833794,0.3625108814391247,42.823259103460245,39.8230534192007,1,1
SCIERC,TextRCNN,Noun,4,0.6178521617852162,0.6527196652719666,0.3833501864481673,0.33249113040711675,0.24559341011225358,0.34402848919257895,42.69827324209363,39.728792855628946,1,1
SCIERC,TextCNN,RandomMask,6,0.5550906555090656,0.6248256624825662,0.3879024616815969,0.3738354314243967,0.3650649128604159,0.37757229153469757,40.01554211098934,36.62198101356661,1,1
Economy,TextCNN,Idiom,13,0.7919463087248322,0.785234899328859,0.5570897758600024,0.5474992882224542,0.5002632502632504,0.5414901942043356,19.699005799079497,19.62929221226883,1,1
Parties,TextRCNN,Idiom,16,0.6078528827037774,0.6078528827037774,0.6055720438736961,0.6055720438736961,0.3130761351997269,0.6178617312824918,13.700996708476065,13.700996708476065,1,1
SCIERC,TextCNN,Normal,5,0.5941422594142259,0.6290097629009763,0.4014438243489019,0.38837837114826945,0.391349474538209,0.38040559775919963,41.05786690139287,38.445792879016146,1,1
Parties,TextRCNN,Noun,17,0.6038767395626242,0.6038767395626242,0.5992147071209969,0.5992147071209969,0.3130761351997269,0.6255232476471415,13.618630943956644,13.618630943956644,1,1
SCIERC,TextRCNN,RandomMask,6,0.6680613668061367,0.6624825662482566,0.37133387955746017,0.351671646157617,0.26658826910505257,0.3829090817229809,42.15977732042545,41.87100377574776,1,1
SCIERC,TextCNN,Keyword,5,0.6234309623430963,0.6290097629009763,0.3914033386574591,0.3755847521597561,0.3905575847012785,0.37495271592942353,41.542703182911374,40.12165673615892,1,2
Parties,TextRCNN,Normal,17,0.5859840954274353,0.5859840954274353,0.5746098317648938,0.5746098317648938,0.3130761351997269,0.5778144556945003,13.896696993314261,13.896696993314261,1,1
Parties,TextRCNN,RandomMask,17,0.5929423459244533,0.5929423459244533,0.5889209620552904,0.5889209620552904,0.3130761351997269,0.6011987021419876,13.604370954072978,13.604370954072978,1,1
SCIERC,TextRCNN,Normal,6,0.4881450488145049,0.6555090655509066,0.3631542182646057,0.3505105262601083,0.2591821021837926,0.34982426789820203,42.40240766220623,36.95154578951729,1,1
SCIERC,TextCNN,Noun,5,0.6150627615062761,0.6276150627615062,0.4022714561263477,0.37669741669992635,0.394472954046207,0.37280415216792656,41.30315074266616,39.779135354911695,1,1
SCIERC,TextRCNN,Noun,5,0.6499302649930265,0.6582984658298466,0.4254294701728995,0.35073110464414814,0.27536825553250865,0.3923729599670705,42.02668957023567,40.07925724274527,1,1
SCIERC,TextRCNN,Keyword,6,0.6610878661087866,0.6666666666666666,0.36833482094576186,0.3593416904518492,0.2517799663249642,0.3658600337930108,42.12561381386547,41.96512923295999,1,2
SCIERC,TextCNN,RandomMask,7,0.592747559274756,0.6094839609483961,0.3716517323064547,0.3676568714773093,0.3562617258747754,0.4199429088650034,40.95423974337754,39.7127046773051,1,1
Economy,TextCNN,Idiom,14,0.8003355704697986,0.7919463087248322,0.654782011905747,0.6681752873563218,0.543974543974544,0.5791452609634428,18.09849760064509,18.628346504491,1,1
